NAME	TITLE	SCORE	
CDC42EP2		-0.51029235	
NCS1		-0.5104298	
ICAM4		-0.51051223	
LPL		-0.5105262	
LOC100418888		-0.51064634	
KLF7		-0.51080644	
HMGB3P10		-0.51082677	
PTPMT1		-0.5108275	
ANXA7		-0.51087207	
ANGPTL2		-0.5109298	
ENSG00000244210		-0.5110223	
APOBEC3H		-0.51106465	
SCARF1		-0.5113413	
ADAMTSL3		-0.51139677	
SULT2A1		-0.51143354	
ENSG00000250537		-0.51156884	
LYPD6B		-0.51178735	
CD8B		-0.51182956	
ENSG00000225704		-0.5120915	
CYP2R1		-0.51212096	
LOC124900192		-0.5122042	
FAM204BP		-0.5122503	
IMPDH1P7		-0.5122526	
FAM86B3P		-0.512254	
PTMAP10		-0.51238865	
ALOXE3		-0.51243305	
ZNF843		-0.51243764	
CHST8		-0.51253563	
ENSG00000226521		-0.5126202	
ENSG00000229728		-0.5127227	
CLDN5		-0.51275826	
UBASH3B		-0.5128925	
ENSG00000250233		-0.51293343	
RDH8		-0.5129903	
TTC14-DT		-0.5132182	
MLKL		-0.5133851	
ENSG00000250575		-0.5135704	
EPHA2		-0.5137034	
ENSG00000254162		-0.51379794	
ENSG00000256596		-0.51387393	
ENSG00000256486		-0.5139757	
DIRC3		-0.5142223	
GRB10		-0.51422536	
RAB26		-0.51427567	
ENSG00000225531		-0.5144067	
C6orf141		-0.5144314	
POLD3		-0.5144843	
WEE2-AS1		-0.51453537	
ENSG00000205873		-0.5145487	
RFX2		-0.5146208	
GPR37		-0.5147167	
FIBCD1-AS1		-0.51472205	
KIF15		-0.514793	
CST2		-0.51480526	
PLEKHG2		-0.5149932	
ENSG00000230325		-0.5149977	
ATP5MC1P6		-0.51502395	
MFSD14CP		-0.51503265	
STEAP3		-0.515477	
ENSG00000255224		-0.51554114	
CD96		-0.51595134	
ENSG00000256886		-0.516182	
PRPH		-0.51620483	
TNFRSF19		-0.5163517	
LSP1P4		-0.5164164	
RN7SL812P		-0.51674926	
LRRC52		-0.5167904	
PTK6		-0.5170732	
ZBED10P		-0.5171218	
PGM5		-0.5171467	
CEACAM1		-0.51725847	
MESTP1		-0.5172982	
RPL17P16		-0.5173852	
ENSG00000031544		-0.5174954	
CBARP		-0.5178475	
TOB1-AS1		-0.51785606	
CPVL		-0.51792866	
LOC112268410		-0.5180287	
PDE4B		-0.5180617	
CCNB3		-0.51827526	
TMEM74		-0.5183621	
ENSG00000245109		-0.5184476	
ALDH3B2		-0.5186076	
ENSG00000226332		-0.5189211	
CD93		-0.51900923	
ENSG00000240685		-0.51912415	
ABCC3		-0.5191566	
REM2		-0.5194991	
GLRA1		-0.51953393	
MTCH1P2		-0.52013135	
LOC124902723		-0.52014387	
ENSG00000150165		-0.5201791	
TACR1		-0.5204289	
ZFAND2A-DT		-0.52087754	
TCAF2		-0.521368	
STX3		-0.52137774	
VILL		-0.5215582	
ZNF695		-0.5215884	
FREY1		-0.5217268	
P2RX1		-0.5217322	
NPIPB8		-0.5219837	
GGT1		-0.52205575	
MARCHF10		-0.52221036	
ACVR2B-AS1		-0.52225167	
SNORD58C		-0.5222959	
DHCR24-DT		-0.5223042	
ENSG00000244331		-0.5223356	
NETO1		-0.5224269	
GOLT1A		-0.52265006	
TMEM154		-0.5229533	
ERCC6L		-0.52309036	
SDHDP6		-0.5230997	
IGKV1OR2-2		-0.5231026	
INTS4P1		-0.523415	
NPTX1		-0.5237984	
ENSG00000250909		-0.52385896	
AKR1B1P2		-0.5241083	
DZIP1		-0.52419126	
APOL1		-0.52428186	
HFE		-0.52438575	
STPG3		-0.52477366	
YBX2P1		-0.524869	
ENSG00000232769		-0.524905	
TRPV6		-0.52554595	
ENSG00000241043		-0.5255785	
UST		-0.5255847	
RPL31P46		-0.5256138	
NUDT9P1		-0.52577186	
UTRN		-0.5258724	
RAB3IL1		-0.5259319	
PPP1R26-AS1		-0.5259441	
KCTD21		-0.52595824	
SLC9C2		-0.5259815	
CCNA2		-0.5260684	
KBTBD4		-0.52634424	
CD300LG		-0.52650666	
NOTCH4		-0.52666736	
RPL21P22		-0.5266889	
HNRNPH1P2		-0.5267271	
SLCO4A1-AS1		-0.52681094	
ENSG00000227781		-0.52709323	
ENSG00000246129		-0.52720547	
KCNN3		-0.52738523	
GNGT2		-0.5274327	
ENSG00000232468		-0.5274811	
MAP6D1		-0.5276144	
CNTN4		-0.52789885	
LOC124900516		-0.5280616	
PTPRD		-0.5280838	
ZNF257		-0.5284007	
PFN1P8		-0.52846056	
EAF2		-0.5285264	
ENSG00000213590		-0.5285821	
ENSG00000248725		-0.5286375	
ZBTB8OSP1		-0.5286499	
ECHDC3		-0.5286628	
PRDM1		-0.5289883	
ENSG00000249176		-0.5292942	
RHOB		-0.5296555	
ZNF862		-0.529684	
CDC42SE2		-0.52973604	
ATP1B1P1		-0.52989084	
MTSS2		-0.52997184	
ST8SIA5		-0.5299989	
FAM13A		-0.53020424	
ENSG00000255056		-0.5302223	
NAPSA		-0.5302852	
ENSG00000230258		-0.530735	
NCKAP5-AS2		-0.5308484	
FERMT3		-0.5309631	
GSTT2		-0.531052	
SMPDL3A		-0.53109	
BCL6B		-0.5311315	
SNORD19		-0.53114504	
CFL1P5		-0.5312302	
HEXIM2-AS1		-0.5312362	
ENSG00000224713		-0.53124124	
ENSG00000230200		-0.53128004	
TMEM123		-0.5313025	
ENSG00000237502		-0.5313034	
RPS10P5		-0.5314908	
LOC402192		-0.5317255	
FAM78B		-0.5317259	
SH3PXD2A		-0.53181595	
LOC100130691		-0.5321787	
EEF1A1P4		-0.5322258	
LRP5		-0.5324346	
ENSG00000231530		-0.5325525	
C10orf67		-0.5326169	
LDB3		-0.53297734	
SOX18		-0.53299874	
SSU72-AS1		-0.5331274	
ENSG00000242163		-0.53317636	
LINC00487		-0.53331715	
EFHC2		-0.53333354	
AKR1C2		-0.533346	
CDH4		-0.5337721	
NR1D1		-0.5338246	
RFX8		-0.53404427	
INTS4		-0.53404933	
ZNG1F		-0.53419006	
GTF2IP23		-0.5342108	
KYNU		-0.5345489	
WTAPP1		-0.53457034	
ERG		-0.5347049	
NBPF2P		-0.5347901	
LOC100132172		-0.5353892	
VEGFB		-0.5354569	
LHX4		-0.535532	
ENSG00000256869		-0.5355363	
ABHD17C		-0.5355399	
CNKSR3		-0.5356508	
TIE1		-0.53571403	
FGR		-0.535987	
MIR570		-0.536233	
ENSG00000245123		-0.53649086	
GMDS		-0.53656316	
DUSP9		-0.53725797	
HLA-U		-0.53736323	
EZH2P1		-0.53740644	
MPP1		-0.5375446	
ENSG00000255237		-0.5375954	
NRADDP		-0.53781277	
HUNK		-0.53792816	
HCG25		-0.53804743	
SCN4B		-0.53818536	
ENSG00000215494		-0.5382429	
C11orf71		-0.53837866	
ITGAD		-0.5385858	
ZNRD2		-0.5386576	
SUMO2P17		-0.53876895	
BRD9P2		-0.53877497	
ENSG00000247843		-0.5389164	
ZNHIT2		-0.53896767	
ACTBP8		-0.53900063	
GPX8		-0.5391897	
ENSG00000256042		-0.53942996	
TEX15		-0.5395782	
OBSCN-AS1		-0.54005766	
SIDT1		-0.54025483	
TMEM92		-0.5404076	
PSMD14P1		-0.54046917	
ADAMTS5		-0.540741	
PYCR1		-0.5409032	
ENSG00000230637		-0.54093206	
ENSG00000196934		-0.54095733	
SLC22A1		-0.54115236	
ENSG00000239302		-0.541625	
ITPRIP-AS1		-0.5416278	
CEBPZOS		-0.54177606	
RWDD4P1		-0.5419517	
NKAPL		-0.54207647	
ECI2-DT		-0.54211193	
TOP6BL		-0.54221845	
TIMM9P1		-0.54223907	
ENSG00000226991		-0.5426975	
ENSG00000017373		-0.54273945	
ECSCR		-0.5427505	
NEB		-0.5430627	
PEBP4		-0.543074	
SIX6		-0.5432132	
IL3RA		-0.5432961	
ARC		-0.5435668	
FAM185BP		-0.5438548	
GAL3ST4		-0.5439516	
ENSG00000230305		-0.54426056	
RAB24		-0.54436564	
PROSER2		-0.5445096	
ADGRG1		-0.5446543	
SLC6A16		-0.5448566	
KCNA1		-0.5452581	
KIF18A		-0.54526305	
ENSG00000236557		-0.5452718	
SIK3		-0.54547507	
KANK1P1		-0.54560643	
GRID2IP		-0.54570454	
ENSG00000231173		-0.5457229	
ENSG00000232546		-0.5458033	
ENSG00000215527		-0.5458975	
DOCK8-AS1		-0.5458991	
TTC23L		-0.54603875	
ITPRIPL1		-0.54614735	
RPL3P9		-0.54625386	
CCL22		-0.5464148	
DEFB4A		-0.54658073	
STRC		-0.54665303	
NCLP1		-0.54709333	
STARD4		-0.547726	
PLAUR		-0.54806125	
ATP5MGL		-0.5481611	
POLQ		-0.5483913	
NCAN		-0.5484468	
TERF1P7		-0.5485086	
ADAM23		-0.54859024	
CCDC38		-0.54863405	
S100A2		-0.5490714	
TEX56P		-0.5491052	
HCAR1		-0.549176	
GPRIN2		-0.54921514	
RNF207-AS1		-0.5493665	
ENSG00000235167		-0.5493826	
FAT2		-0.54988897	
ART5		-0.5499458	
CXCL13		-0.55001634	
ENSG00000218730		-0.5500732	
TAS2R10		-0.5501723	
ENSG00000197284		-0.5501786	
NCF2		-0.550194	
AOC3		-0.55021363	
SHF		-0.55026895	
ENSG00000226637		-0.55048555	
KHDC1		-0.5509329	
GPR87		-0.55097586	
ENSG00000248411		-0.55112225	
PAX9		-0.5512826	
ENSG00000124455		-0.551344	
PTPRE		-0.5514364	
RPP38-DT		-0.5516154	
TFB2MP1		-0.55175775	
B3GNT3		-0.551945	
KY		-0.5520313	
CHST6		-0.5524859	
TMC8		-0.55253977	
NPAT		-0.55259913	
PALS2		-0.552716	
NALCN-AS1		-0.5527588	
PDZD4		-0.55292165	
MTND5P28		-0.55312276	
TNKS2-DT		-0.5532716	
SPATA31H1		-0.55333525	
ENSG00000207770		-0.5533849	
ATL1		-0.5535174	
MPIG6B		-0.55354077	
NPM3		-0.55357915	
SNTG2-AS1		-0.55362755	
ENSG00000241886		-0.553709	
RBM17P1		-0.55393183	
NDUFAF4P3		-0.5540531	
TM4SF18		-0.55412924	
LINC00654		-0.5542005	
ENSG00000207865		-0.5542048	
ACOT4		-0.55423826	
SOX5		-0.5543686	
TSSK3		-0.55444336	
ACTG1P12		-0.55451244	
AXDND1		-0.5546284	
SPATA18		-0.5547485	
STX5		-0.5548177	
PPFIA3		-0.554829	
LAMB1		-0.5550711	
NETO2		-0.5554464	
NRROS		-0.555728	
ENSG00000256457		-0.55627173	
UBE2SP1		-0.5563458	
SNRPCP9		-0.5564233	
RPL21P97		-0.55653447	
MEMO1P2		-0.55687785	
C11orf91		-0.55709237	
RPS28P5		-0.55715495	
ADAM7		-0.5571557	
PPP1R8P1		-0.55720276	
GSTM5		-0.5573089	
LINC00632		-0.55767804	
ENSG00000215871		-0.5577737	
BST2		-0.55779487	
RPL5P12		-0.5578048	
PCP2		-0.557906	
PPP1R16B		-0.558046	
LOC100420532		-0.55807614	
RIN2		-0.5582348	
ENSG00000238167		-0.5582394	
ESRRAP1		-0.55827963	
TMEM185AP1		-0.55829155	
ACSL6		-0.5584183	
ANXA3		-0.5586632	
NWD2		-0.5587289	
ZNF704		-0.55880576	
NUMA1		-0.5588087	
ENSG00000240022		-0.559004	
ENSG00000143466		-0.55908054	
ENSG00000244733		-0.55918753	
KRT18P29		-0.55919397	
OASL		-0.55927134	
HYCC1		-0.5594346	
CAVIN2		-0.5595017	
LMNB1		-0.56010455	
RESF1		-0.56056106	
ABCB11		-0.5606158	
FPR2		-0.56070024	
ENSG00000213386		-0.5608367	
PARP1P1		-0.56088793	
RPS4XP8		-0.5610294	
PEX5L		-0.5610311	
ANKRD50		-0.5613615	
BUD13		-0.56139314	
SYNDIG1L		-0.56149364	
PRRX2		-0.56169605	
LOC124900217		-0.5617188	
MYL9		-0.5618344	
BRIP1		-0.5619991	
TIGD4		-0.56201375	
CAVIN4		-0.5620706	
NCK1-DT		-0.5621587	
SNORA23		-0.5623105	
CNTN6		-0.56231624	
LBX2		-0.5623469	
MFSD13A		-0.56238383	
ENSG00000188477		-0.56292886	
PCED1B-AS1		-0.5632666	
FTLP2		-0.56330687	
LYPD6		-0.56347394	
ENSG00000254281		-0.56348157	
NOX4P1		-0.5635173	
CCL8		-0.56359845	
C11orf54		-0.56362915	
HMGN2P46		-0.5637022	
LRRC8E		-0.5637067	
ADAMTS7		-0.5641429	
MORN5		-0.5642367	
PLXNA2		-0.56428814	
HYPK		-0.5644451	
GLRX		-0.5644514	
FUT4		-0.5648572	
SLC39A13-AS1		-0.5649066	
ENSG00000241838		-0.5650971	
TMSB4X		-0.56521165	
CD160		-0.5652379	
SLC14A1		-0.5653858	
ENSG00000215142		-0.56545603	
SLC16A4		-0.5656302	
BNC1		-0.5656874	
CREB5		-0.5658111	
GGTA1		-0.56599724	
FES		-0.5660481	
FRK		-0.5660798	
PTPRO		-0.5662346	
SYPL2		-0.5664516	
MRE11		-0.56645674	
RTN2		-0.56668085	
MIATNB		-0.56676227	
RPS12P26		-0.5670539	
MED31		-0.56708705	
ENSG00000228444		-0.56725544	
ENSG00000236540		-0.5676123	
RPS3AP15		-0.567764	
MTFR2		-0.5679271	
TTC4		-0.56811154	
RPL34P31		-0.56833893	
IGKV1OR-3		-0.5686095	
ZAP70		-0.5687291	
CA3		-0.5688421	
ENSG00000232317		-0.5692664	
HDAC9		-0.5692839	
NRP1		-0.5694754	
ATP5MC2P3		-0.56962615	
LINC01237		-0.5696848	
ZNF781		-0.5697407	
ENSG00000248614		-0.56987447	
ANKRD22		-0.5699487	
THAP12P1		-0.5700224	
RPL36AP43		-0.57016706	
RPS27P17		-0.5702776	
CYP2F2P		-0.5703124	
AMOTL1		-0.5703891	
COL5A1-AS1		-0.5704653	
LINGO3		-0.57055014	
LMO7		-0.57080674	
L3MBTL4		-0.57105076	
POLA2		-0.5711705	
SEPTIN7P13		-0.5713397	
GLB1L2		-0.57146806	
ENSG00000255620		-0.5715352	
ENSG00000233165		-0.57171583	
PROB1		-0.5717382	
ENSG00000256516		-0.5717486	
PGLYRP1		-0.571947	
ENSG00000250288		-0.57276696	
RPL9P18		-0.5728722	
ENSG00000225931		-0.5729137	
CCDC169		-0.5730001	
WDR72		-0.57308257	
RPL22P8		-0.57317203	
CCDC86		-0.57326674	
ENSG00000229523		-0.57343835	
ENSG00000255508		-0.5734657	
CCNA1		-0.5734967	
ENSG00000244393		-0.5737461	
LINC01637		-0.5739859	
ENSG00000235510		-0.5740371	
ETF1P1		-0.5741606	
LINC02709		-0.57423633	
ENSG00000244349		-0.5743439	
LFNG		-0.57437336	
SLAMF7		-0.5744547	
MTND6P4		-0.5744943	
ENSG00000246627		-0.5745585	
ZNF729		-0.57459486	
SPTBN2		-0.574672	
RAPGEF5		-0.57476175	
PLEK		-0.5748013	
SPMIP4		-0.5748585	
LSP1P2		-0.574928	
ELF3		-0.57493037	
MYH3		-0.57499623	
SOX7-AS1		-0.57545096	
ENSG00000232371		-0.5756383	
MTFP1		-0.5756534	
CSGALNACT1		-0.5759072	
NAA50P1		-0.57593685	
ATP6V0E1P2		-0.57599425	
RNF141		-0.5760803	
KCNMB4		-0.57664764	
LINC02159		-0.57668585	
ADRA2A		-0.5768395	
CEBPE		-0.57724625	
ENSG00000256694		-0.5772783	
AIFM2		-0.5775528	
FHOD3		-0.57767487	
ENSG00000235681		-0.57782674	
TMPRSS6		-0.57786196	
NSA2P5		-0.57790774	
LOC100129434		-0.57797974	
TMT1B		-0.5782011	
ENSG00000254198		-0.5786661	
HTR1E		-0.5787628	
LOC101929270		-0.5788647	
RPS12P29		-0.57898074	
LLPH-DT		-0.5789832	
TOPAZ1		-0.5789931	
LOH12CR2		-0.5791963	
ENSG00000237075		-0.5792325	
ALG8		-0.5793126	
KRT8P39		-0.5793792	
ENSG00000152268		-0.5794901	
CXCR6		-0.5796761	
TEAD1		-0.57975835	
DPH5-DT		-0.5797897	
CD59		-0.57979906	
PDZD8		-0.5802423	
SPRY1		-0.58047354	
LIMS4		-0.58088183	
GBP1P1		-0.58095324	
IGKV1OR10-1		-0.5811409	
DAGLA		-0.5811713	
ENSG00000248666		-0.5811765	
ATP10D		-0.58128893	
UGT3A2		-0.5813463	
CIAO2AP2		-0.58148515	
ENSG00000242198		-0.5818471	
RPS26P2		-0.58215874	
ACVRL1		-0.58227193	
TPTE2P4		-0.5824879	
TTLL1-AS1		-0.5825126	
GYG1P1		-0.5826514	
RNVU1-21		-0.58274114	
ENSG00000237249		-0.5830056	
ENSG00000203441		-0.5830146	
CNN2		-0.58317065	
RPP25		-0.5831886	
FAU		-0.5833126	
PABPC1P1		-0.58379996	
ZNF563		-0.5838356	
CMTM2		-0.5839052	
ITGAL		-0.5840284	
ENSG00000206193		-0.5840978	
PDE1B		-0.5842405	
RPS3AP43		-0.5843528	
ENSG00000214144		-0.58444136	
MPL		-0.58444196	
CCNYL2		-0.5848162	
CDH2		-0.5848279	
SPOCK1		-0.58511984	
FXYD6		-0.5852621	
NAIPP2		-0.5853622	
DIAPH3		-0.5855518	
IRX4		-0.58555216	
GIMAP6		-0.5856748	
ADGRG2		-0.58569074	
OLFM2		-0.58572745	
THEMIS		-0.58577454	
IGLV3-1		-0.58579654	
CDCA4P4		-0.58587873	
HSD17B6		-0.58592904	
KCNIP4		-0.585941	
ARL9		-0.58594334	
HSPD1P7		-0.58612233	
TUBB7P		-0.58615816	
ENSG00000154537		-0.58620137	
PXDC1		-0.58629465	
SYT2		-0.586844	
HPX		-0.5869799	
PRKD1		-0.58706117	
SPTBN1-AS1		-0.5872642	
ITPR2-AS1		-0.587406	
SCAND3		-0.58744967	
CALCRL-AS1		-0.5875748	
COL18A1		-0.5877971	
RN7SL566P		-0.58798575	
ENSG00000225261		-0.5879935	
ENSG00000236624		-0.58801824	
ENSG00000236008		-0.58814746	
LOC102724624		-0.5881577	
PRPS2		-0.588164	
ENSG00000204957		-0.588166	
KLF1		-0.5882032	
EMC3-AS1		-0.5883398	
ATP2A3		-0.5887136	
MIR130AHG		-0.58885837	
ANXA2R		-0.5888842	
GATA2		-0.58902735	
RPSAP70		-0.58905214	
ENSG00000251520		-0.5891071	
ENSG00000248254		-0.5893745	
PLAC9		-0.5893877	
STAMBPL1		-0.58957976	
ASIC3		-0.5896132	
ZFP37		-0.5899534	
FAM89B		-0.59006363	
LOC100310782		-0.5901144	
MSN		-0.5901949	
RPL19P11		-0.5902136	
CTAGE13P		-0.59037673	
CHST11		-0.5904121	
ENSG00000211482		-0.59041625	
RPL27P6		-0.59048057	
LOC100421094		-0.59050995	
EFNA2		-0.5905596	
ENSG00000244953		-0.5907145	
ZNF346-IT1		-0.5908416	
EDRF1-AS1		-0.59110856	
ENSG00000154999		-0.5911117	
RARB		-0.59121513	
ENSG00000214035		-0.59132385	
OR8T1P		-0.59158796	
ETV3L		-0.59162754	
CYP2E1		-0.5918979	
LINC02802		-0.5920677	
MAGED4		-0.5922317	
ENSG00000249548		-0.5923303	
CD52		-0.59243864	
ENSG00000224345		-0.59252316	
RN7SKP80		-0.59264433	
KCNA6		-0.5927774	
CDC14B		-0.5928722	
KRT8P32		-0.5930826	
ZNF473CR		-0.5931667	
IL7R		-0.5936568	
TMEM30A-DT		-0.59371156	
HBEGF		-0.5937158	
TEX22		-0.59376264	
BDKRB2		-0.5939924	
HYI-AS1		-0.5939924	
RPL32P11		-0.5940417	
ENSG00000232270		-0.59427243	
IGSF21		-0.5942996	
PHTF2		-0.5945966	
ENC1		-0.5948114	
ENSG00000238646		-0.5948246	
FCGR1A		-0.5949948	
OXCT1-AS1		-0.5950724	
ENSG00000211936		-0.59508187	
SNED1-AS1		-0.59511244	
WFDC3		-0.5951726	
RIMBP3C		-0.59523034	
ENSG00000198923		-0.5953202	
SORBS2		-0.59537214	
SERGEF		-0.59538776	
SNRPFP1		-0.59589756	
DIO2		-0.59590083	
CCNT2-AS1		-0.5960285	
ENSG00000255975		-0.59637564	
ROBO1		-0.59663826	
SNAI2		-0.5966429	
FAT4		-0.5967535	
SPATA1		-0.59678525	
OCLNP1		-0.5969757	
ENSG00000251196		-0.5970213	
ENSG00000244279		-0.5972109	
TENT5A		-0.5973693	
LINGO1		-0.5975895	
NCAPG		-0.5976001	
TCIM		-0.5978467	
GPRC5D		-0.59794617	
BICC1		-0.598073	
ENSG00000235051		-0.5984156	
ABCA11P		-0.5984598	
CYP2W1		-0.5985993	
ENSG00000170233		-0.59867257	
ENSG00000236537		-0.59869784	
MEFV		-0.5989078	
HNRNPA3P13		-0.5989791	
ENSG00000234026		-0.5991297	
CCDC81		-0.5992066	
KLRC2		-0.5992936	
LINC01315		-0.59936947	
ENSG00000180771		-0.5994882	
ENSG00000245043		-0.59968364	
CDK6-AS1		-0.5996883	
XRCC6P4		-0.6001917	
ENSG00000256304		-0.6003152	
GPR160		-0.6003744	
SLC24A3		-0.6005448	
SPDYE12		-0.6006301	
ENSG00000256634		-0.60070974	
ENSG00000223907		-0.6007621	
ENSG00000228010		-0.60083354	
TUSC8		-0.600876	
APOBEC3B		-0.60126686	
SVOPL		-0.6013221	
TSKU-AS1		-0.60141784	
CARD6		-0.6016169	
STAC2		-0.601664	
TMEM74B		-0.6020294	
GSN-AS1		-0.60233355	
AP1M2P1		-0.60244393	
GMPPB		-0.602477	
NRP2		-0.6029925	
GRAMD1C		-0.60317564	
IL11		-0.6033552	
PAIP1P1		-0.60350275	
RCC2P4		-0.6037346	
DBF4P1		-0.60384035	
RNF121		-0.60392743	
ENSG00000255979		-0.6039597	
MMP17		-0.6039601	
ENSG00000242411		-0.60400456	
TPPP2		-0.6044421	
RPL23AP18		-0.6045132	
ENSG00000236942		-0.6045551	
NPM1P34		-0.6046184	
ENSG00000244061		-0.6047455	
FAM21EP		-0.604896	
WSCD1		-0.60505	
ENSG00000089336		-0.6052418	
SPTY2D1		-0.60537714	
MAP3K12		-0.6054119	
UFM1P3		-0.6054253	
RNU6-1337P		-0.605427	
TNXB		-0.60546327	
LINC00163		-0.605632	
ENSG00000256618		-0.6056871	
LINC02848		-0.6059731	
EPDR1		-0.60647863	
MICAL2		-0.6065051	
DHDH		-0.6065359	
MEDAG		-0.60659015	
EPGN		-0.60674316	
REEP1		-0.60690665	
PLA2R1		-0.60690725	
SCN2A		-0.6069102	
ANKRD33BP1		-0.6069467	
MRPL48P1		-0.60719466	
HPS5		-0.6072082	
CICP17		-0.6075077	
FOXD2		-0.6076585	
CASP16P		-0.60777533	
CNDP1		-0.6082915	
SERTAD4-AS1		-0.6083162	
USP32P3		-0.60832393	
KLHL31		-0.6083974	
PIM1		-0.60851234	
CLDN14		-0.6086926	
ENSG00000255959		-0.6087117	
ENSG00000207636		-0.6088691	
NUMA1-AS1		-0.6090368	
SNORD123		-0.6092559	
XAF1		-0.6093701	
PNMA6F		-0.6093762	
RASSF8-AS1		-0.6098146	
NFATC1		-0.609853	
CIMAP2		-0.60987306	
LOC124900193		-0.6100009	
OGFRP1		-0.6100472	
ACTN1		-0.61032236	
KRTAP5-10		-0.6104977	
ACSM1		-0.6105224	
LINC03015		-0.61053884	
DBP		-0.61116886	
MAPK4		-0.61119866	
POTEF		-0.61242616	
PPM1N		-0.6124987	
ENSG00000234317		-0.61253506	
FLNA		-0.6130543	
CENPK		-0.6131125	
AKR1C7P		-0.6131447	
PLXND1		-0.61328137	
ENSG00000256468		-0.61340827	
P2RX6		-0.61375946	
ENSG00000250202		-0.6139415	
LOC101928016		-0.61401385	
CDCA7		-0.61429465	
CAMK2D		-0.61448926	
CCN1		-0.61451155	
LOC100422204		-0.6146453	
GPRIN3		-0.6148226	
FZD7		-0.6148398	
PEX16		-0.61502725	
LNP1		-0.61519194	
ENSG00000227606		-0.6152382	
ARHGAP42P1		-0.6152522	
ENSG00000253480		-0.6153332	
ENSG00000255773		-0.615492	
CICP9		-0.6155792	
LINC01473		-0.6155935	
LINC01252		-0.6157797	
MANCR		-0.6158399	
ARL14EP		-0.61585027	
PNPLA3		-0.6159056	
RN7SL81P		-0.6161364	
TAF4B		-0.6167295	
ENSG00000247765		-0.6167826	
YAE1-DT		-0.6167835	
LOC100996696		-0.6170214	
ENSG00000232855		-0.6170414	
PCNAP3		-0.61704606	
RPL17P33		-0.61715037	
PPP1R3C		-0.6172781	
DCUN1D2-AS		-0.6172887	
ENSG00000254973		-0.61731106	
ENSG00000250886		-0.6174218	
ENSG00000174083		-0.6174727	
EDRF1-DT		-0.61763763	
PAX6		-0.61764514	
RHBDL3		-0.61793697	
ENHO		-0.61817026	
ITGA5		-0.6183225	
NEURL1B		-0.6184192	
PIR		-0.61843973	
PCLO		-0.61855817	
CALHM5		-0.6186459	
OSBPL3		-0.6186575	
KIFC1		-0.6188035	
PYGM		-0.6188828	
UBE2C		-0.6194525	
MSNP1		-0.6194939	
ENSG00000226628		-0.61957824	
ZSCAN5C		-0.61967015	
OR2A9P		-0.61982375	
INKA2-AS1		-0.6198609	
PLIN2		-0.6199806	
RPL7L1P9		-0.62021106	
ENSG00000249281		-0.62025374	
RN7SL737P		-0.620316	
CRYM		-0.6205212	
COMP		-0.6207195	
ENSG00000165659		-0.62076193	
USHBP1		-0.6207996	
ENSG00000182584		-0.6208598	
BMS1P9		-0.6208842	
GPX1		-0.62089413	
CELF2		-0.6209526	
ENSG00000216197		-0.62118345	
AXL		-0.6222967	
DPY19L1P1		-0.62251437	
MIR25		-0.62257594	
RPL24P6		-0.62264603	
C10orf71-AS1		-0.62270945	
ALDOC		-0.6229264	
MARCHF3		-0.62312967	
SH3RF3		-0.62322676	
MRPS21P1		-0.6233136	
ENSG00000250117		-0.62331456	
TMEM200C		-0.62333757	
FANCA		-0.62338126	
KRT8P36		-0.6235613	
PTCH2		-0.62371564	
MRPS9-AS1		-0.6237507	
PCDH1		-0.6238086	
ENSG00000250188		-0.6239068	
KLKB1		-0.6239311	
H2AC20		-0.6239448	
ENSG00000231104		-0.6241488	
NABP1		-0.6241948	
TEKT5		-0.6242411	
ENSG00000228690		-0.624584	
H3C9P		-0.62480223	
GUCY1B1		-0.6250959	
LILRB2		-0.62519956	
NPAS3		-0.6252241	
CA5BP1		-0.6253804	
TUBB2A		-0.62561786	
TGM4		-0.6257527	
RASSF2		-0.6258351	
HVCN1		-0.6259662	
RBP7		-0.62633795	
RBPMS2P1		-0.6266607	
NHS		-0.6266648	
PIWIL2		-0.62678057	
ENSG00000235023		-0.627103	
ENSG00000256905		-0.62735814	
SPC24		-0.62742317	
ARHGEF35-AS1		-0.62769634	
IGFBP4		-0.62782586	
ENSG00000248233		-0.62812626	
KPNA2P2		-0.62815416	
MAP2		-0.62826234	
TNFSF15		-0.6282736	
SELENBP1		-0.6283199	
SNORD108		-0.6284329	
TP73		-0.62854946	
TRIM61		-0.6287812	
MAGED4B		-0.6289184	
PRICKLE2-AS2		-0.6289417	
BAMBI		-0.6290378	
BACH1-AS1		-0.6292139	
PTPN22		-0.62933373	
ENSG00000248959		-0.6296482	
PCDH11Y		-0.62967265	
DNM1		-0.6297069	
CDKN2B		-0.6299017	
NUTM2G		-0.6299442	
FBXO36		-0.62997246	
HSPG2		-0.6302193	
ENSG00000228106		-0.63040537	
LOC100132280		-0.63045394	
FDPSP2		-0.6307047	
PDGFD		-0.6307196	
SRP68P3		-0.63093936	
TUBA1A		-0.6309442	
GUSBP15		-0.6310614	
KCTD1		-0.63129663	
PRKCA		-0.6314455	
CYCSP24		-0.63155115	
KCNIP3		-0.6317023	
LRRC32		-0.63176304	
RAB20		-0.6320716	
ACP5		-0.63281393	
ZNF469		-0.63285464	
LINC02015		-0.633291	
ENSG00000254667		-0.633351	
FAM90A2P		-0.63336396	
FLYWCH1P1		-0.6334093	
GLS		-0.6335469	
NKX6-1		-0.63355947	
RPL15P17		-0.63365835	
ENSG00000256322		-0.6337174	
